ID;title;DOI;year
9673;Miscellany;10.3366/inr.1970.21.1.77;1970
9675;Micellany;10.3366/inr.1979.30.30.77;1978
9677;MISCELLANY;10.3366/inr.1968.19.1.71;1968
9680;Metrics;;2005
9681;Mailbox;;1991
9684;Mailbox;;1994
9687;MST.;;2008
9690;Multiprocessors.;;2011
9691;MasPar.;;2011
9692;Meiko.;;2011
9695;MIN.;;2011
9696;MUMPS.;;2011
9703;MMX.;;2011
9704;Manycore.;;2011
9705;Metrics.;;2011
9707;Myrinet.;;2011
9709;ML.;;2011
9710;Myricom.;;2011
9711;MILC.;;2011
9713;MultiScheme.;;2011
9714;Multicomputers.;;2011
9715;MapReduce.;;2017
9717;Multilisp.;;2011
9719;Microprocessors;10.1109/ISSCC.2007.373604;2007
9724;MPP.;;2011
9725;Maude.;;2011
9726;MCMC.;;2017
9727;MDL.;;2010
9728;MOO.;;2017
9729;MDE.;;2017
9730;MOBR.;;2017
9731;MDA.;;2017
9732;MBR.;;2017
9733;MapServer.;;2017
9734;MCMC.;;2008
9735;Manifold.;;1994
9740;Mapping.;;2009
9742;MAUP.;;2017
9743;Minutia.;;2009
9744;MS.;;2009
9745;Mosaicing.;;2009
9746;MAC.;;2009
9747;MDIS.;;2009
9748;MVD.;;2009
9749;Matrix.;;2014
9751;Mini.;;2009
9752;MOF.;;2009
9753;MMDBMS.;;2009
9754;Maid.;;2009
9755;MDR.;;2009
9756;MRR.;;2009
9757;MRR1.;;2009
9758;MAA.;;2011
9759;MPKC.;;2011
9760;Malware.;;2011
9761;Multibiometrics.;;2011
9763;MyHeart;;2008
9767;MAKAO;10.1109/ICSM.2007.4362678;2007
9774;MUNITY;;1992
9777;MIPS;;2000
9781;Modularity;10.1007/3-540-07168-7_77;1972
9784;Mailbag;10.1145/1103039.1103042;2005
9787;Morphovision;10.1145/1179849.1180052;2006
9789;MAD;10.1002/ad.820;2009
9795;MANUFACTURING;;2009
9798;Mother;10.1145/2601080.2601084;2014
9801;Metamorphosis;10.1145/2677199.2690876;2015
9807;MAIN;;2006
9808;JustInMind;10.1145/1968587.1968595;2011
9811;JavaScript;10.1145/1142958.1142972;2006
9815;JVOX;10.1145/166197.166229;1993
9819;JACK;10.1145/259081.259402;1997
9822;Jakata;10.1145/281388.281899;1998
9824;Jonas;10.1145/281388.281900;1998
9826;Jabberwocky;10.1145/312379.312967;1999
9828;Jitterbug;10.1145/312379.312969;1999
9830;Jenga;10.1145/545381.545412;2002
9833;Java;10.1524/itit.2001.43.3.119;2001
9837;j604;10.1145/1185884.1185886;2004
9840;Judgmental;10.1145/1167948.1167958;2006
9842;Jump;10.1145/1665208.1665227;2009
9843;JobScan;10.1145/2383276.2383327;2012
9850;Juvenile;10.1145/2542398.2542463;2013
9853;Junkyard;10.1145/2542398.2542468;2013
9856;Jahresberichte.;10.1007/BF01663443;2000
9858;JANUS;10.1145/2614066.2614098;2014
9864;Jumanji;10.1145/253607.254011;1996
9865;Jurupa;10.1145/280953.289329;1998
9867;JASMINE.;;2011
9869;JavaParty.;;2011
9871;Java.;;2011
9872;J2EE.;;2009
9873;JDBC.;;2009
9874;JD.;;2009
9875;JPEG.;;2008
9878;Modellbildung;10.1007/978-3-531-92575-2_42;2010
9881;Junctions.;10.1305/ndjfl/1093882943;1980
9883;Kage;10.1145/281388.281418;1998
9886;Kazematsuri;10.1145/281388.281901;1998
9888;Medienforschung;10.1007/978-3-531-92575-2_68;2010
9890;Kokopelli;10.1145/281388.281908;1998
9891;Kitan;10.1145/312379.312975;1999
9895;KulaQuest;10.1145/312379.312979;1999
9902;KoMeT;10.1007/3-540-58156-1_60;1994
9907;KIV;10.1007/3-540-58867-1_57;1995
9910;Kuhfo;10.1145/1179196.1179246;2006
9911;Klik!;10.1145/1836623.1836656;2010
9914;Kites;10.1145/1900264.1900338;2010
9917;Khumba;10.1145/2542398.2542496;2013
9920;KIDSPHERE;10.1108/10662249510084435;1995
9923;Keepon;10.1007/s12369-008-0009-8;2009
9931;k;10.1016/j.ejor.2005.04.015;2007
9953;Komplexitätstheorie.;;1995
9954;KWOSS.;;2003
9956;Kurzfassungen.;10.1007/s00501-017-0632-5;2005
9961;Kryptoregulierung;;1997
9967;Konsistenzerzwingung;;1994
9971;Keynotes.;10.1109/WSCAD-SSC.2011.6;2015
9976;Kommunikation;;2004
9978;Kommunikationskonzepte;;2004
9981;Kryptologie;;1985
9983;Krakken;10.1145/253607.254012;1996
9985;Kutchae!;10.1145/259081.259406;1997
9988;Keynote;10.1109/MSN.2014.7;2014
9992;Keynote;10.1109/AVSS.2011.6027281;2011
9999;Keynote;10.1145/1013115.1013116;2004
10001;Kris;;1998
10003;Kommutatorstörungen;;2005
10007;Kontextvisualisierung.;;2004
10011;Keccak.;;2013
10018;Keynote.;;2013
10022;Knowledge.;doi:10.1038/483118a;2017
10025;Keynotes;10.1109/TOOLS.1997.10018;1997
10032;Kolumne;10.1007/s002870200274;2002
10034;Kolumne;10.1007/s00287-003-0319-z;2003
10036;Kybernetik;;1964
10038;Kurzberichte.;10.1007/BF02330840;2012
10046;Kurzberichte.;;2011
10048;Konvergenz;;2000
10050;Knackstellen;10.1007/s11623-007-0148-3;2007
10051;Kryptodebatten;10.1007/s11623-010-0200-6;2010
10053;Kanonisiert;;2003
10055;Konsens;10.1007/s11623-006-0079-4;2006
10056;KSR.;;2011
10057;Kind.;;2017
10058;Kernels.;;2017
10060;Keypoints.;;2009
10061;Keeloq.;;2011
10066;Keystream.;;2011
10067;Keylogging.;;2011
10069;Kerberos.;;2011
10071;Key.;;2011
10072;Harmonograms;10.1016/j.cag.2006.10.002;2007
10075;Komplexität;10.1007/978-3-531-91860-0_2;2017
10078;Konferenzberichte;10.3726/92116_203;2007
10081;Hyperacuity;;2011
10083;Hypertexture;10.1145/74334.74359;1989
10090;Hyperwelcome;;1989
10094;Hyperkernels;;2002
10099;Hierarchies;10.1007/3-540-07168-7_72;1972
10100;Heaphull?;;2001
10105;Hippocampus;10.4249/scholarpedia.1468;2011
10107;Habenula;10.4249/scholarpedia.2703;2007
10109;Hyperspeech;10.1145/169059.169517;1993
10113;Hyperchaos;10.4249/scholarpedia.1936;2007
10116;Hemineglect;10.4249/scholarpedia.3681;2008
10118;Hints;10.1162/neco.1995.7.4.639;1995
10122;Hermissenda;10.4249/scholarpedia.4090;2008
10125;Hochdruckdoppelstoppmanagement;10.1007/s00287-004-0389-6;2004
10126;Hearing;10.1109/TIT.1953.1188563;1953
10130;H;10.1016/j.sigpro.2008.08.008;2009
10172;Hypercodes;10.1016/S0019-9958(74)80022-7;1974
10177;Himmelbett;10.1093/comjnl/16.3.269;1973
10180;HOLCF=HOL+LCF;10.1017/S095679689900341X;1999
10207;Hereditarnia.;;2013
10212;Hypermachines;;2011
10216;Home;10.1145/259081.259389;1999
10218;H;10.1016/j.automatica.2007.06.005;2008
10241;Hochleistungsdatenbanksysteme;;2003
10245;Hypervisor.;;2012
10247;Herostratos.;;2014
10248;HapticWeb;10.1145/253607.253676;1996
10249;Holzauge;;2000
10250;HistoryCity;10.1145/280953.281382;1998
10253;Hohlwelt;;2001
10254;Hecklers;10.1145/281388.281887;1998
10256;Herds;10.1145/281388.281888;1998
10258;H20;10.1145/280953.289325;1998
10260;HT.;;2011
10261;HyperTransport.;;2011
10263;Hypercube.;;2011
10264;HandSCAPE;10.1145/311625.311962;1999
10270;HDF5.;;2011
10272;Hollow;10.1145/312379.312953;1999
10274;Hang.;;2011
10275;HMM.;;2009
10276;Hydrology.;;2017
10277;Headspace.;;2009
10278;Hypercomputation;10.1023/A:1021105915386;2002
10282;Handprint.;;2009
10283;HHH.;;2009
10284;Hurrah!;10.1145/364005.364008;1964
10287;Happenings;10.1109/MAHC.1990.10018;1990
10289;Happenings;10.1109/MAHC.1991.10034;1991
10295;HCC.;;2009
10296;Happenings;10.1109/MAHC.1998.667312;1997
10298;HCI.;;2009
10299;HSM.;;2009
10300;Hierarchy;;1981
10304;Hypercube.;;2009
10305;Hochgeschwindigkeitsnetze;;1989
10308;Hypercriticality;10.1145/1785414.1785415;2010
10310;Homomorphism.;;2011
10311;HyperSnapping;;2001
10315;HRU.;;2011
10317;Hyperdatabases;;2000
10324;HMAC.;;2011
10325;Hierarchies;;2003
10331;Haptics.;;2006
10333;Hello!;10.1145/1041280.1041283;2005
10337;Helipad;10.1145/1044550.1041648;2004
10339;HIGHLIGHTS;10.1007/978-3-642-01313-3_1;2016
10343;Hernando;10.1145/1086057.1086185;2005
10347;HAT9000;10.1145/1070960.1070966;2005
10349;Helpless;10.1145/1189976.1189982;2007
10352;Help!;10.1126/science.205.4401.36-b;1979
10354;Herbstlaub;10.1145/1281740.1281806;2007
10357;Hyperproperties;10.1109/CSF.2008.7;2008
10362;Hugh;10.1145/1400468.1400508;2008
10366;Hypertension.;10.1093/logcom/exm003;2006
10369;Hum;10.1145/1596685.1596748;2009
10372;Hey;10.1145/1596685.1596744;2009
10375;Hyperproperties;;2010
10378;Hanabeam;10.1145/1900264.1900350;2010
10384;Humanaquarium;10.1145/1936652.1936744;2010
10394;Help!;10.1126/science.205.4401.36-b;1979
10400;HOL;10.1007/11542384_3;2006
10404;HadoopRsync;10.1109/CSC.2011.6138515;2011
10412;HyperSfM;10.1109/3DIMPVT.2012.47;2012
10417;HOST;10.1145/2466627.2481216;2013
10420;Hamayuri;10.1145/2503541.2503576;2013
10421;Harald;10.1145/2503541.2503577;2013
10423;Hermit;10.1145/2503541.2503578;2013
10426;Huhu;10.1145/2503541.2503581;2013
10429;Hinode;10.1145/2542398.2542418;2013
10430;Happenings;;1994
10431;Happenings.;;1996
10432;Hyperclasses;;2002
10437;Hypocomputation;;2007
10440;Hierarchies.;;2013
10444;Hypertagging.;;2005
10449;Handelscontrolling;10.1007/s11576-006-0103-1;2006
10453;HYPOTHALAMUS.;10.4249/scholarpedia.2791;1951
10456;HERA.;doi:10.1038/scientificamerican04251885-256a;2008
10465;HardHeaded.;;2013
10471;Hyperbooks;10.1007/978-3-540-85434-0_13;2009
10477;Hashing.;;2011
10479;Harvest;10.1145/259081.259385;1997
10482;Holograph;10.1145/259081.259388;1997
10485;Kreuzungsassistenz;10.1007/978-3-8348-9977-4_38;2015
10488;HotStepJunk;;2005
10498;Happenings;10.1109/MAHC.1988.10012;1988
10500;HYPERCOMPARATIVES;10.1023/A:1004933708851;1997
10502;H;10.1016/j.fss.2006.09.001;2007
10563;HELIUM;10.1097/00132586-197406000-00029;1974
10568;Healthcare;10.1136/pgmj.72.852.638-a;1996
10572;HYPNOS;;2012
10574;Introduction.;10.3928/0090-4481-19750601-05;1986
10584;Introduction.;10.1080/03602530600977617;2006
10590;Introduction.;10.1155/S1463924691000093;1988
10596;IPSec;;2002
10600;Informationitis;;2000
10604;Insider;10.1109/52.382175;1995
10606;Intelligencer;10.1109/MIS.2002.1024744;2001
10609;Intelligencer;10.1136/bmj.327.7407.170-a;2002
10611;Invited;10.1145/640075.640105;2003
10616;IPv4+4;;2002
10621;Inferenzmethoden;;1984
10623;ISAAC;10.1007/3-540-60865-6_41;1996
10627;Interworking;10.1007/3-540-48888-X_9;1999
10630;Introduction.;10.1002/cd.238;2009
10646;Icon;10.1007/978-0-387-39940-9_193;2009
10650;Intermutation.;https://doi.org/10.1007/s10485-010-9228-x;2012
10654;Informing;;2002
10656;Inferno;;1997
10664;INSPECTOR;10.1145/800096.803143;1978
10665;Introduction.;10.1053/jlts.2000.2013;2001
10670;Innovate!;10.1145/949344.949408;2003
10680;Introduction.;10.3233/NRE-1993-3402;1993
10691;Imaginate;10.1109/MS.2004.1331311;2004
10695;InfoVisExplorer;10.1109/INFOVIS.2004.39;2004
10701;Introduction.;10.1016/j.beth.2014.03.007;1967
10710;Introduction;10.1145/502269.502296;2001
10714;Introduction.;10.3928/0090-4481-19750701-06;1975
10719;imago;10.1145/1280120.1280139;2007
10721;Index.;10.1007/s11626-015-9913-z;1979
10725;INTRODUCTION;10.1016/S1570-8268(08)00098-X;2010
10729;Introduction;10.1145/581571.581594;2002
10737;Interrupted;10.1145/1520340.1520520;2009
10740;Introduction;10.1016/S0065-2601(08)60222-1;1988
10744;Intonation;10.1016/S0167-6393(00)00059-5;2001
10748;Informatique;;1988
10750;Informatique.;;2012
10751;Informatique;10.1016/S1297-9570(06)80025-7;2006
10754;Infranomics;10.1504/IJCIS.2010.037456;2010
10759;IPv4+6;10.1109/NCA.2011.53;2011
10767;Innovation;10.1126/science.207.4426.6;1980
10771;IMPS;10.1007/11542384_12;2006
10773;Israel];10.1109/MAHC.2010.40;2010
10777;Informal;10.1007/11542384_2;2006
10779;Impact.;10.1145/2168931.2168936;1966
10781;Introduction.;10.1023/B:PRES.0000036887.30792.83;2004
10786;Intelligencer;;2001
10788;Introduction.;10.1016/j.soncn.2015.08.001;2013
10794;iCity;10.1016/j.envsoft.2006.02.004;2007
10830;Informationsmärkte;10.1007/s11576-006-0007-0;2006
10834;Interview;10.1093/litimag/2.1.108;2000
10840;Interview;10.1177/096973300100800602;2000
10844;Iteratees;10.1007/978-3-642-29822-6_15;2012
10848;Internetökonomie;10.1007/s11576-006-0001-6;2006
10855;Integration.;10.1007/978-0-387-73003-5_315;2014
10859;IslandSAT;10.1504/IJAIP.2012.052072;2012
10868;Introduction;10.1016/0026-0495(75)90103-1;1975
10870;Impermanence;10.1145/2503541.2503583;2013
10873;infime;10.1145/2503541.2503585;2013
10876;Immutability;;2013
10887;Introduction;10.1007/s11225-013-9493-4;2013
10892;IPWordles;;2012
10896;Instructables;10.1145/2405716.2405737;2013
10898;Introduction;10.1016/S0065-3527(08)60301-2;1999
10901;Introduction.;10.1023/A:1017391125139;2001
10906;Imprint.;10.1007/s12599-010-0135-3;2001
10910;Invited;10.1145/640075.640105;2003
10911;Introduction;10.1007/978-981-10-0637-1_1;2017
10915;Interview;10.1016/S1365-6937(04)00387-9;2004
10919;Introduction];10.1111/j.1468-5922.2011.01912_1.x;2012
10922;Intellect;;2008
10925;Internetworking;;1997
10928;Islands;10.1111/j.1749-818X.2007.00043.x;2008
10930;Informatikbetrachtungen;;2001
10934;Intuitionismus;;1992
10937;Interview;10.1145/253607.253681;1996
10939;Informationstheorie;10.1007/BF02084872;1956
10940;Introduction;10.1016/S0079-6603(08)60423-7;1983
10944;ISDN;10.1016/0308-5961(89)90031-1;1989
10947;Interoperabilität.;;2011
10951;Introduction.;10.3368/aoj.63.1.55;2013
10956;Introduction;10.1016/0168-8510(95)90084-5;1995
10959;Introduction.;10.1126/science.180.4087.763;1973
10964;Introduction.;10.1007/978-1-4471-6458-6_1;2014
10966;Introduction];10.1016/j.neuchi.2007.02.002;2007
10971;Introduction.;10.1016/S1073-8746(95)80050-6;1968
10976;Introduction;10.1023/A:1009857500414;2000
10981;Introduction;10.1007/11750673_1;2005
10987;Introduction.;10.1080/09629359791541;1997
10990;Introduction.;10.1016/j.semradonc.2005.09.001;2006
10995;Introduction.;10.12788/j.sder.0096;2014
10999;Introduction.;10.1016/0021-9681(60)90023-0;1999
11002;Introduction.;10.3233/NRE-1996-6201;1996
11010;Introduction.;10.1016/j.beproc.2009.12.015;2004
11013;Introduction.;10.1016/S0046-8177(83)80017-3;2014
11018;Introduction;10.1016/S0082-0784(58)80009-0;1958
11022;Introdução;10.1590/S0066-782X2005002300001;2006
11027;Index;10.1016/S0393-0440(01)00005-5;2001
11031;Index;10.1300/J148V03N03_08;1985
11034;i;;2006
11038;Index;10.1097/00006247-198012000-00012;1980
11040;IndoWordNet;;2010
11044;Introduction.;10.1016/S0873-2159(15)30085-4;1988
11051;Introduction.;10.1016/j.jvs.2014.03.253;2018
11056;Introduction;10.1016/S0039-3592(71)80023-6;1971
11062;Identitätsmanagement;;2003
11064;Inhaltsdaten.;10.1007/s11623-012-0246-8;2012
11066;Internetauktionen;;2001
11068;Interoperabilität;;2000
11070;Informatik;10.1007/s11623-010-0066-7;2010
11071;Inhaltsverzeichnis;10.1055/s-2004-813467;2005
11074;Impressum.;10.1002/eji.201570115;2004
11075;IRStream;;2004
11077;i2home;;2008
11080;Impressum.;10.1007/BF03340654;2004
11081;IFIP;10.1145/243350.243354;1996
11082;IFIP;10.1145/511965.511968;1997
11084;IFIP;10.1145/506812.506815;1998
11086;IFIP;;1994
11088;IFIP;10.1145/206476.206479;1995
11089;Intentionality;;2010
11092;iPSC.;;2011
11093;Isoefficiency.;;2011
11094;Impass.;;2011
11095;InfiniBand.;;2011
11098;ILUPACK.;;2011
11103;Instance.;;2017
11104;ID3.;;2010
11105;Implication.;;2017
11106;Inservice.;;2017
11107;Iris.;;2009
11108;IrisCode.;;2009
11109;Indexing.;;1979
11111;Introduction.;10.3928/0022-0124-19821101-03;1985
11117;Introduction;10.1016/0002-9416(53)90091-8;1953
11121;Introduction.;10.3109/08916934.2015.1030922;2015
11124;Introduction.;10.1300/J155v07n03_01;2015
11129;INTRODUCTION.;10.1126/science.82.2135.499;1947
11132;Introduction.;10.3233/NRE-1997-9201;1997
11136;Introduction.;10.1111/1440-1681.12035;2000
11141;Introduction];10.1016/S0014-2565(12)70009-7;2018
11146;Introduction.;10.1038/oby.2006.296;2006
11150;Interoperability;10.1145/234313.234424;1996
11154;Introduction.;10.1093/ndt/gfl214;2006
11157;Illumination;10.1145/259081.259393;1997
11160;InfoCrystal;10.1145/259963.259972;1994
11164;Introduction.;10.1098/rsta.2006.1825;2006
11166;inTouch;10.1145/280953.281309;1998
11169;Iconica;10.1145/281388.281443;1998
11171;iL;10.1145/281388.281895;1998
11173;Intruding;10.1145/280953.289327;1998
11175;Impel;10.1145/312379.312962;1999
11177;Introduction;"3.3.CO;2-9"" target=""_self"" class=""small-link-text""10.1002/(SICI)1097-4571(1999)50:133.3.CO;2-9";1999
11187;Introduction.;10.1053/j.seminoncol.2005.07.014;2005
11193;Incompatibility.;10.1145/356603.356606;1911
11197;Introduction.;10.1016/S0031-0182(03)00477-2;2006
