ID;title;DOI;year
39781;Authors' reply.;10.1192/pb.39.2.101a;2015
39787;Alternate returns;10.1145/948290.948296;1984
39791;Agents Redux;10.1109/MIS.2007.64;2007
39795;Affine Romance;10.1145/1454456.1454473;2008
39796;Architecture Reviews;10.1109/MS.2010.68;2010
39798;Against rigor;10.1007/978-3-642-14128-7_22;2010
39801;Animal reality;10.1145/2159616.2159651;2012
39806;Additional Reviewers;10.1109/ASWEC.2006.8;2006
39808;Authors' reply.;10.1016/j.urology.2016.01.039;2016
39812;Agency Reconsidered;;2009
39818;Authors' reply.;10.1097/JSM.0000000000000162;2015
39825;Authors' reply;10.1016/0022-460X(87)90198-2;1987
39831;Authors' reply.;10.1111/ajo.12740;2017
39833;Author reply;10.1016/j.urology.2015.11.055;2016
39839;Author reply;10.1002/jhm.293;2008
39844;Author reply;10.1192/bjp.207.5.460a;2015
39854;ACM Queue;10.1145/950566.950578;2003
39856;Architecture quality;10.1145/1096453.1096454;1984
39861;Assembly research;10.1016/0005-1098(80)90003-5;1980
39863;Authors' reply.;10.1016/j.urology.2015.12.094;2016
39872;Abstracting Queries;;2010
39874;Authors' reply.;10.1159/000346919;2013
39881;Authors' response.;10.1111/1556-4029.13547;2017
39889;Anisotropic quadrangulation.;;2011
39894;Autumnal Quadtrees;10.1093/comjnl/29.5.472;1986
39898;Active XQuery;;2004
39901;Author reply.;10.1111/imj.12506;2014
39907;CADE'97;10.1080/09579139708567078;1997
39909;CAL 97;10.1080/09579139708567079;1997
39914;CADE'99;10.1080/14626269808567109;1998
39916;Ascending waves;10.1016/0097-3165(89)90033-2;1989
39919;Assignment: Worklife;10.1145/308364.606121;1998
39922;Affective Wearables;10.1007/BF01682026;1997
39926;Authors' reply.;10.1192/bjp.208.1.94a;2016
39932;Authors' reply;10.1016/0022-460X(76)90450-8;1976
39935;Automotive robotics;10.1108/01439910410532314;2004
39938;Asking questions.;;2014
39941;Communities 3000;10.1109/MMUL.1998.10008;1998
39944;Corba 3;10.1109/TOOLS.2000.10042;2000
39946;Coral 86;10.1049/sej.1986.0022;1986
39950;Animat Vision.;10.1016/0004-3702(91)90080-4;1991
39952;Approximate validity;10.1007/3-540-64413-X_28;1996
39955;Arbeitsgruppe Visualisierung;;1994
39960;Ambient video;10.1145/1178823.1178876;2006
39963;Abstract verbs;;2007
39967;Active vision;10.1007/BF00133571;1988
39971;Assemblee Virtuell.;;2011
39976;Autonomic Vehicles;;2008
39978;Assessing Vulnerabilities;10.1201/1086/43308.9.1.20000304/31341.2;2000
39980;Abelian varieties;;1983
39982;Augmented Watermarking;10.1080/01611190500541824;2006
39986;About VeriFun;10.1007/978-3-540-45085-6_28;2003
39990;Astro-Wise;10.1007/s00287-009-0389-7;2009
39993;About WWW;;1995
39995;Area V1.;;2012
39997;Atomless varieties;10.2178/jsl/1052669066;2003
39999;ACE-V.;;2009
40000;Annotating WordNet;;2004
40007;Awareness Requirements.;;2010
40014;AI update;10.1145/383824.383827;2001
40016;Argo/UML;10.1145/340855.341065;2000
40018;Aalborg University;10.1145/505103.505115;2002
40021;Approximating UNITY;10.1007/3-540-63383-9_89;1997
40024;Access Units;;1983
40026;Anna Ursyn;10.1145/1086057.1086134;2005
40027;Anna Ursyn;10.1145/1321261.1321325;2007
40028;"Audi ""unboxed""";10.1145/1596685.1596698;2009
40031;Annotating underquantification;;2010
